,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,18,18,18,18,18,18,18,18,17,17,17,17,16
Reserves,677,766,827,919,1065,1252,1259,1428,1530,1717,1940,1965,1956
Borrowings,4,3,3,2,1,1,1,1,15,15,32,28,25
Other Liabilities,163,179,211,210,182,197,228,194,250,207,281,333,345
Total Liabilities,863,966,1059,1148,1266,1468,1505,1640,1813,1956,2270,2343,2342
Fixed Assets,293,289,284,393,675,678,674,682,674,689,705,699,693
CWIP,11,7,18,29,20,6,13,12,24,19,105,198,224
Investments,340,416,417,489,325,491,471,585,665,790,886,806,731
Other Assets,219,254,340,237,246,293,348,360,451,458,575,640,695
Total Assets,863,966,1059,1148,1266,1468,1505,1640,1813,1956,2270,2343,2342
