,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,68.89,69.07,69.07,69.24,69.35,69.36,69.49,69.66
FIIs,9.99,9.57,8.86,5.65,5.71,4.52,3.8,2.42
DIIs,3.97,4.06,5.25,5.61,4.02,5.86,8.27,8.12
Public,17.16,17.3,16.82,19.5,20.92,20.27,18.44,19.8
No. of Shareholders,25651.0,26403.0,27674.0,26217.0,40329.0,86503.0,57012.0,56928.0
