,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0.63,0.93,0.93,10.33,10.33
Reserves,34.6,88.88,90.08,126.87,127.99
Borrowings,73.83,25.69,17.37,39.25,124.81
Other Liabilities,8.54,18.92,50.43,80.76,141.22
Total Liabilities,117.6,134.42,158.81,257.21,404.35
Fixed Assets,14.35,26.42,23.39,24.49,32.95
CWIP,0.0,0.0,0.0,0.0,0.0
Investments,5.05,5.57,6.88,30.23,30.53
Other Assets,98.2,102.43,128.54,202.49,340.87
Total Assets,117.6,134.42,158.81,257.21,404.35
