,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,17.38,19.21,5.33,0.00
Inventory Days,,,,
Days Payable,,,,
Cash Conversion Cycle,17.38,19.21,5.33,0.00
Working Capital Days,65726.07,76285.00,17650.55,1235.32
ROCE %,,0.36,0.43,3.16
