,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,5.26,5.26,5.26,5.26,5.26,5.26,5.26,5.4,5.4,5.4,5.4,5.4,5.4
Reserves,-3.84,-4.15,-4.23,-4.32,-4.46,-4.48,-4.58,-4.68,-4.73,-4.76,-4.74,-4.57,-4.48
Borrowings,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Liabilities,0.1,0.0,-0.01,0.0,0.0,0.0,0.01,0.03,0.37,0.25,0.51,0.56,1.36
Total Liabilities,2.27,1.11,1.02,0.94,0.8,0.78,0.6900000000000001,0.75,1.04,0.89,1.17,1.39,2.28
Fixed Assets,0.77,0.45,0.42,0.39,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.27
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,1.45,0.66,0.6000000000000001,0.55,0.43,0.78,0.6900000000000001,0.75,1.04,0.89,1.17,1.12,2.01
Total Assets,2.27,1.11,1.02,0.94,0.8,0.78,0.6900000000000001,0.75,1.04,0.89,1.17,1.39,2.28
