,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,142.0,137.0,133.0,173.0,159.0,143.0,157.0,192.0,254.0,281.0,313.0,336.0,358.0
Expenses,144.0,141.0,141.0,178.0,169.0,156.0,182.0,208.0,261.0,315.0,324.0,327.0,355.0
Operating Profit,-2.0,-3.0,-8.0,-5.0,-10.0,-13.0,-25.0,-16.0,-6.0,-34.0,-11.0,9.0,3.0
OPM %,-2.0,-2.0,-6.0,-3.0,-6.0,-9.0,-16.0,-9.0,-2.0,-12.0,-4.0,3.0,1.0
Other Income,1.0,1.0,1.0,1.0,4.0,1172.0,-7.0,5.0,-2.0,4.0,9.0,12.0,10.0
Interest,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Depreciation,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0
Profit before tax,-3.0,-4.0,-9.0,-6.0,-8.0,1157.0,-34.0,-12.0,-11.0,-33.0,-6.0,19.0,11.0
Tax %,-14.0,-4.0,-0.0,-14.0,-13.0,12.0,24.0,32.0,273.0,19.0,-288.0,-29.0,-23.0
Net Profit,-4.0,-4.0,-9.0,-6.0,-9.0,1024.0,-26.0,-22.0,-3.0,-26.0,-48.0,-0.0,-12.0
EPS in Rs,-0.7,-0.63,-1.9,-1.14,-1.43,232.31,-6.07,-5.56,-0.39,-6.0,-10.75,0.41,-2.55
