,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,22.84,20.28,25.73,22.5,22.13,21.67,19.88,18.94,18.64,15.29,18.82,20.15,22.7
Expenses,22.61,20.04,25.85,22.37,21.96,21.5,19.94,18.7,18.44,15.16,19.83,19.86,22.7
Operating Profit,0.23,0.24,-0.12,0.13,0.17,0.17,-0.06,0.24,0.2,0.13,-1.01,0.29,0.0
OPM %,1.01,1.18,-0.47,0.58,0.77,0.78,-0.3,1.27,1.07,0.85,-5.37,1.44,0.0
Other Income,0.0,0.0,0.0,0.04,0.07,0.07,0.09,0.04,0.07,0.05,0.42,0.05,0.23
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Depreciation,0.03,0.03,-0.01,0.03,0.03,0.04,-0.01,0.02,0.03,0.03,0.01,0.02,0.02
Profit before tax,0.2,0.21,-0.11,0.14,0.21,0.2,0.04,0.26,0.24,0.15,-0.6,0.32,0.21
Tax %,20.0,19.05,-9.09,21.43,19.05,25.0,50.0,19.23,20.83,26.67,16.67,21.88,23.81
Net Profit,0.16,0.17,-0.12,0.12,0.17,0.16,0.01,0.21,0.2,0.12,-0.5,0.25,0.16
EPS in Rs,0.3,0.32,-0.22,0.22,0.32,0.3,0.02,0.39,0.37,0.22,-0.93,0.46,0.3
