,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,76.31,110.77,100.48,71.02,61.69,90.48,92.97,80.15,103.4,150.4,133.45,94.46,105.8
Expenses,70.36,106.11,95.75,68.66,59.12,86.48,88.93,79.43,96.68,142.58,124.93,94.82,99.96
Operating Profit,5.95,4.66,4.73,2.36,2.57,4.0,4.04,0.72,6.72,7.82,8.52,-0.36,5.84
OPM %,7.8,4.21,4.71,3.32,4.17,4.42,4.35,0.9,6.5,5.2,6.38,-0.38,5.52
Other Income,0.16,0.07,0.05,0.09,2.83,0.26,0.01,0.08,3.24,0.37,0.14,3.74,2.57
Interest,2.19,2.02,1.74,1.86,1.86,1.89,1.71,1.75,2.06,2.65,3.3,3.47,3.37
Depreciation,2.23,2.15,2.19,2.23,1.04,1.5,1.77,1.49,1.54,1.68,1.65,1.72,1.72
Profit before tax,1.69,0.56,0.85,-1.64,2.5,0.87,0.57,-2.44,6.36,3.86,3.71,-1.81,3.32
Tax %,24.26,1.79,38.82,0.0,0.0,0.0,-207.02,25.0,22.48,15.28,8.63,23.76,-3.92
Net Profit,1.28,0.55,0.52,-1.64,2.5,0.87,1.75,-1.83,4.93,3.27,3.39,-1.38,3.45
EPS in Rs,2.62,1.13,1.06,-3.36,5.12,1.78,3.58,-3.75,10.09,6.69,6.94,-2.82,7.06
