,2015-12-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,47.01,46.71,46.0,46.0,46.0,46.0,46.0,46.0,46.0
FIIs,1.66,3.23,2.2,0.14,0.08,0.08,0.08,0.17,0.08
DIIs,5.34,3.14,2.84,2.55,2.35,1.87,1.87,1.86,1.86
Government,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
Public,45.99,46.92,48.95,51.31,51.57,52.06,52.06,51.98,52.06
No. of Shareholders,161793.0,152761.0,141979.0,136292.0,128160.0,118705.0,115086.0,108202.0,104222.0
