,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,50.32,50.32,53.12,56.92,56.78,56.83
Public,49.68,49.68,46.88,43.08,43.21,43.17
No. of Shareholders,51.0,37.0,37.0,30.0,42.0,43.0
