,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,,-0.93,-0.7000000000000001,-2.99,0.08,0.05,-1.39,0.2,0.43,0.03,-0.16,-5.86
Cash from Investing Activity,,0.0,1.11,0.3,0.1,-0.22,0.8200000000000001,-0.35,-0.11,0.0,0.0,-0.06
Cash from Financing Activity,,0.94,-0.33,2.65,0.0,0.0,0.71,0.02,-0.03,-0.02,-0.02,5.92
Net Cash Flow,,0.0,0.07,-0.04,0.18,-0.16,0.13,-0.12,0.29,0.02,-0.18,0.0
