,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.11,0.08,0.3,0.00,0.04,0.34,0.13,0.13,0.00,0.00,0.01,0.00,0.00
Expenses,0.05,0.07,0.14,0.09,0.08,0.05,0.17,0.13,0.06,0.63,0.6,0.09,0.09
Operating Profit,0.06,0.01,0.16,-0.09,-0.04,0.29,-0.04,0.0,-0.06,-0.63,-0.59,-0.09,-0.09
OPM %,54.55,12.5,53.33,,-100.0,85.29,-30.77,0.0,,,-5900.0,,
Other Income,-0.04,0.0,0.2,0.01,0.0,0.0,0.0,0.0,6.75,0.00,0.03,0.00,0.00
Interest,0.05,0.05,0.05,0.05,0.03,0.03,0.0,0.0,0.00,0.00,0.0,0.00,0.00
Depreciation,0.04,0.04,0.07,0.04,0.0,0.03,0.11,0.05,0.03,0.03,0.01,0.01,0.01
Profit before tax,-0.07,-0.08,0.24,-0.17,-0.07,0.23,-0.15,-0.05,6.66,-0.66,-0.57,-0.10,-0.10
Tax %,0.0,0.0,-212.5,0.00,0.0,0.0,0.0,0.0,0.00,0.00,-266.67,0.00,0.00
Net Profit,-0.06,-0.07,0.75,-0.18,-0.08,0.24,-0.16,-0.05,6.66,-0.67,-2.09,-0.10,-0.10
EPS in Rs,-0.08,-0.09,0.94,-0.23,-0.1,0.3,-0.2,-0.06,8.39,-0.84,-2.63,-0.13,-0.13
