,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,737.0,951.0,825.0,572.0,990.0,953.0,900.0,1067.0,1118.0,999.0,1010.0,1086.0,1101.0
Expenses,654.0,844.0,771.0,604.0,919.0,926.0,911.0,1033.0,1049.0,969.0,984.0,1055.0,1038.0
Operating Profit,83.0,107.0,54.0,-32.0,70.0,27.0,-10.0,35.0,70.0,30.0,26.0,30.0,63.0
OPM %,11.0,11.0,7.0,-6.0,7.0,3.0,-1.0,3.0,6.0,3.0,3.0,3.0,6.0
Other Income,3.0,9.0,7.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,9.0,8.0,6.0
Interest,9.0,9.0,5.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,7.0,7.0
Depreciation,26.0,27.0,26.0,26.0,30.0,29.0,29.0,29.0,29.0,30.0,34.0,30.0,30.0
Profit before tax,51.0,81.0,30.0,-62.0,37.0,-5.0,-43.0,3.0,38.0,-3.0,-6.0,1.0,31.0
Tax %,39.0,12.0,74.0,33.0,33.0,40.0,35.0,39.0,37.0,66.0,-72.0,211.0,31.0
Net Profit,31.0,71.0,8.0,-41.0,25.0,-3.0,-28.0,2.0,24.0,-1.0,-10.0,-1.0,22.0
EPS in Rs,7.87,16.94,1.9,-10.18,6.07,-0.79,-6.98,0.47,5.95,-0.28,-2.45,-0.15,5.31
