,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,30.0,31,34,28,35,33,36
Inventory Days,87.0,93,94,94,108,102,82
Days Payable,97.0,112,107,116,153,144,118
Cash Conversion Cycle,19.0,11,22,6,-10,-8,-1
Working Capital Days,12.0,15,20,12,2,1,8
ROCE %,,20,13,5,13,-4,6
