,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,190,199,138,101,90,97,104,170,26,19,25,24
Inventory Days,44,89,94,25,23,24,47,88,33,35,47,65
Days Payable,183,224,262,187,184,187,209,324,133,122,210,208
Cash Conversion Cycle,51,64,-30,-60,-71,-66,-59,-65,-73,-68,-137,-119
Working Capital Days,80,110,1,19,6,19,29,36,-36,-34,-19,-4
ROCE %,27,5,-45,4,1,12,13,7,39,58,26,20
