,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,58,58,58,58,118,148,148,148,148,148,148,148,148
Reserves,51,-5,-21,-67,303,294,265,303,258,181,111,-7,-30
Borrowings,277,308,304,272,256,244,305,332,393,447,480,361,369
Other Liabilities,138,150,185,167,113,112,76,82,93,95,66,123,129
Total Liabilities,525,511,526,431,790,798,793,863,891,871,804,625,616
Fixed Assets,273,238,218,204,680,663,646,626,660,706,687,349,347
CWIP,4,5,0,1,2,2,16,56,66,0,0,0,0
Investments,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Assets,248,268,307,227,109,133,130,181,166,165,117,276,269
Total Assets,525,511,526,431,790,798,793,863,891,871,804,625,616
