,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,47.34,48.12,50.63,51.28,54.74,57.38,61.63,62.63
Public,52.66,51.88,49.37,48.72,45.26,42.62,38.37,37.38
No. of Shareholders,97.0,242.0,552.0,634.0,922.0,1979.0,2982.0,3647.0
