,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,13.09,18.72,20.49,19.3,20.46,36.46,21.62,11.2,14.53,20.64,38.96,31.98,19.05
Expenses,12.86,17.5,19.23,18.55,19.39,34.74,21.5,11.49,14.12,20.99,38.8,30.6,17.09
Operating Profit,0.23,1.22,1.26,0.75,1.07,1.72,0.12,-0.29,0.41,-0.35,0.16,1.38,1.96
OPM %,1.76,6.52,6.15,3.89,5.23,4.72,0.56,-2.59,2.82,-1.7,0.41,4.32,10.29
Other Income,0.1,0.01,0.9,0.31,0.03,0.1,1.5,1.72,2.18,1.09,1.09,0.6,0.34
Interest,0.08,0.16,0.31,0.17,0.2,0.19,0.3,0.25,0.29,0.28,0.36,0.34,0.33
Depreciation,0.04,0.05,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.03,0.03,0.02,0.03
Profit before tax,0.21,1.02,1.81,0.85,0.86,1.59,1.28,1.15,2.27,0.43,0.86,1.62,1.94
Tax %,19.05,27.45,32.6,22.35,25.58,25.16,28.91,19.13,16.3,20.93,26.74,16.05,22.16
Net Profit,0.17,0.74,1.21,0.67,0.64,1.2,0.91,0.94,1.9,0.34,0.63,1.35,1.51
EPS in Rs,0.07,0.62,0.99,0.41,0.99,1.0,0.59,0.61,1.08,0.48,0.57,1.03,0.73
