,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,26,26,39,39,39,39,41,41,41,41,41,41,41
Reserves,28,35,48,61,75,86,108,132,142,149,145,141,140
Borrowings,20,30,14,12,53,68,28,28,12,1,1,39,22
Other Liabilities,38,42,57,54,41,52,80,48,42,52,40,65,51
Total Liabilities,113,133,158,166,207,245,258,249,238,243,228,287,254
Fixed Assets,16,15,15,17,60,62,61,73,70,66,65,75,74
CWIP,0,0,0,1,3,3,9,1,1,0,3,4,2
Investments,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Assets,96,117,143,148,144,180,188,175,167,177,159,207,178
Total Assets,113,133,158,166,207,245,258,249,238,243,228,287,254
