,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,67.8,35.92,44.95,126.07,75.22,58.93,38.51,79.87,87.91,70.69,65.62,111.23,86.76
Expenses,60.51,35.66,47.22,114.23,73.49,59.54,44.42,77.32,85.59,71.2,65.93,107.61,87.36
Operating Profit,7.29,0.26,-2.27,11.84,1.73,-0.61,-5.91,2.55,2.32,-0.51,-0.31,3.62,-0.6
OPM %,10.75,0.72,-5.05,9.39,2.3,-1.04,-15.35,3.19,2.64,-0.72,-0.47,3.25,-0.69
Other Income,0.51,0.74,1.18,0.67,0.55,0.69,0.69,0.53,0.41,0.42,1.29,1.2,0.61
Interest,0.0,0.2,0.51,0.18,0.2,0.24,0.21,0.18,0.19,0.79,0.95,1.12,0.76
Depreciation,1.92,1.76,1.83,2.12,1.85,1.79,2.7,2.06,2.22,2.34,2.32,2.5,2.5
Profit before tax,5.88,-0.96,-3.43,10.21,0.23,-1.95,-8.13,0.84,0.32,-3.22,-2.29,1.2,-3.25
Tax %,26.36,29.17,23.32,25.47,30.43,24.1,23.86,27.38,31.25,26.09,17.03,24.17,25.54
Net Profit,4.34,-0.69,-2.63,7.61,0.16,-1.48,-6.19,0.61,0.22,-2.39,-1.9,0.91,-2.42
EPS in Rs,1.05,-0.17,-0.63,1.84,0.04,-0.36,-1.49,0.15,0.05,-0.58,-0.46,0.22,-0.58
