,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,9.25,9.25,9.25,9.25,9.25,0.45,0.45,0.45
Public,90.75,90.75,90.75,90.75,90.75,99.55,99.55,99.55
No. of Shareholders,1891.0,3083.0,3170.0,3221.0,4366.0,49980.0,67996.0,65633.0
