,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,4.43,13.28,13.28,13.28,13.28,13.28,13.28,13.28,13.28,13.28,13.28,13.28,13.28
Reserves,19.76,11.4,11.58,11.68,11.72,11.74,11.76,11.8,11.8,11.81,12.06,12.17,12.23
Borrowings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Liabilities,16.95,17.42,3.52,3.93,4.47,3.96,0.76,0.74,0.76,0.76,0.09,0.09,0.11
Total Liabilities,41.14,42.1,28.38,28.89,29.47,28.98,25.8,25.82,25.84,25.85,25.43,25.54,25.62
Fixed Assets,0.43,0.27,0.18,0.08,0.07,0.06,0.06,0.06,0.05,0.05,0.05,0.05,0.05
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,4.35,3.22,0.0,0.0,3.35,8.31,11.11,8.85,8.51,8.39,7.88,11.05,11.03
Other Assets,36.36,38.61,28.2,28.81,26.05,20.61,14.63,16.91,17.28,17.41,17.5,14.44,14.54
Total Assets,41.14,42.1,28.38,28.89,29.47,28.98,25.8,25.82,25.84,25.85,25.43,25.54,25.62
