,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,346.0,383.0,406.0,428.0,431.0,542.0,590.0,601.0,599.0,645.0,640.0,677.0,718.0
Expenses,297.0,317.0,342.0,354.0,366.0,436.0,451.0,485.0,499.0,552.0,586.0,576.0,616.0
Operating Profit,49.0,66.0,65.0,74.0,65.0,106.0,139.0,115.0,100.0,93.0,54.0,101.0,102.0
OPM %,14.0,17.0,16.0,17.0,15.0,20.0,24.0,19.0,17.0,14.0,8.0,15.0,14.0
Other Income,3.0,2.0,5.0,4.0,1.0,3.0,0.0,4.0,4.0,3.0,-655.0,2.0,2.0
Interest,1.0,1.0,4.0,3.0,-1.0,1.0,-0.0,-0.0,-2.0,7.0,15.0,7.0,1.0
Depreciation,7.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,10.0,13.0,15.0,17.0
Profit before tax,44.0,59.0,58.0,67.0,59.0,100.0,130.0,110.0,96.0,79.0,-630.0,80.0,87.0
Tax %,26.0,26.0,27.0,26.0,27.0,24.0,24.0,26.0,26.0,26.0,-1.0,26.0,27.0
Net Profit,32.0,44.0,42.0,50.0,43.0,76.0,99.0,82.0,71.0,58.0,-639.0,60.0,64.0
EPS in Rs,2.69,3.64,3.53,3.09,2.66,4.72,6.17,5.09,4.44,3.63,-33.97,2.89,3.08
