,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,75,72,90,91,94,80,93,77,88,87,82,75
Inventory Days,97,105,108,104,92,102,96,96,117,151,186,147
Days Payable,73,80,87,75,103,97,105,92,99,149,161,149
Cash Conversion Cycle,100,97,111,120,83,85,84,82,106,90,107,72
Working Capital Days,77,73,85,90,71,81,82,87,105,108,124,94
ROCE %,110,65,64,50,44,44,44,40,35,23,37,15
