,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,616,600,328,259,1011,1176,1797
Cash from Investing Activity,-1052,-1098,-495,-393,-1637,-801,-621
Cash from Financing Activity,387,540,140,241,620,3,-1087
Net Cash Flow,-49,41,-27,107,-6,377,90
