,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,82.0,108,104,160,94,97,46
Inventory Days,,,,,,,
Days Payable,,,,,,,
Cash Conversion Cycle,82.0,108,104,160,94,97,46
Working Capital Days,55.0,88,181,198,72,115,35
ROCE %,,12,9,9,10,11,17
