,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.75,2.54
Reserves,-0.96,-0.96,-0.98,-0.93,-0.94,-0.65,-0.53,3.02,1.7000000000000002,4.02,9.59,8.9,12.21
Borrowings,0.08,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Liabilities,0.86,0.87,0.87,0.8300000000000001,0.35,0.39,0.3,0.01,0.02,0.03,0.02,0.02,0.31
Total Liabilities,2.73,2.72,2.64,2.65,2.16,2.49,2.52,5.78,4.47,6.8,12.36,11.67,15.27
Fixed Assets,0.22,0.21,0.19,0.18,0.18,0.17,0.17,0.16,0.08,0.08,0.27,0.21,0.19
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,1.13,1.12,1.12,1.11,0.61,0.84,0.92,4.41,3.07,5.38,10.86,10.26,14.11
Other Assets,1.38,1.39,1.33,1.36,1.37,1.48,1.43,1.21,1.32,1.34,1.23,1.2,0.97
Total Assets,2.73,2.72,2.64,2.65,2.16,2.49,2.52,5.78,4.47,6.8,12.36,11.67,15.27
