,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,5.96,6.78,6.78,6.78,21.37,10.59,23.73,24.23
Public,94.04,93.22,93.22,93.22,78.63,89.41,76.27,75.77
No. of Shareholders,528.0,219.0,240.0,219.0,298.0,537.0,1874.0,2722.0
