,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.07,5.85,6.14,8.45,6.09,5.58,5.29,3.04,4.31,4.38,6.59,6.51,6.41
Expenses,0.03,5.66,5.72,7.9,5.64,5.53,5.04,2.92,4.17,4.06,6.23,6.24,6.06
Operating Profit,0.04,0.19,0.42,0.55,0.45,0.05,0.25,0.12,0.14,0.32,0.36,0.27,0.35
OPM %,57.14,3.25,6.84,6.51,7.39,0.9,4.73,3.95,3.25,7.31,5.46,4.15,5.46
Other Income,0.02,0.12,0.14,0.13,0.19,0.15,0.21,0.24,0.23,0.19,0.21,0.03,0.03
Interest,0.01,0.02,0.06,0.05,0.19,0.13,0.11,0.09,0.01,0.01,0.03,0.03,0.06
Depreciation,0.02,0.02,0.02,0.09,0.16,0.15,0.16,0.16,0.16,0.16,0.16,0.16,0.16
Profit before tax,0.03,0.27,0.48,0.54,0.29,-0.08,0.19,0.11,0.2,0.34,0.38,0.11,0.16
Tax %,33.33,25.93,27.08,25.93,24.14,25.0,26.32,27.27,25.0,26.47,26.32,27.27,25.0
Net Profit,0.03,0.21,0.35,0.4,0.22,-0.06,0.15,0.08,0.15,0.25,0.28,0.08,0.12
EPS in Rs,0.05,0.33,0.55,0.29,0.16,-0.04,0.11,0.06,0.11,0.18,0.2,0.06,0.09
