,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,5,5,5,5,5,5,5,6,6,6,6,6,6
Reserves,17,20,15,20,22,73,76,101,98,92,90,87,88
Borrowings,98,96,102,131,138,130,115,94,81,90,88,76,60
Other Liabilities,163,163,151,109,80,110,100,101,70,69,68,60,56
Total Liabilities,283,284,273,264,244,318,296,303,255,257,251,229,210
Fixed Assets,170,162,159,144,132,208,209,199,186,174,167,146,142
CWIP,36,39,39,37,29,16,6,6,5,4,3,0,0
Investments,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Assets,78,83,75,83,83,94,81,98,64,79,80,83,69
Total Assets,283,284,273,264,244,318,296,303,255,257,251,229,210
