,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,,,,87.0,40
Inventory Days,,,,37.0,8
Days Payable,,,,17.0,6
Cash Conversion Cycle,,,,107.0,42
Working Capital Days,,,,128.0,48
ROCE %,,,,,10
