,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,,,,-45,-5
Cash from Investing Activity,,,,-1,0
Cash from Financing Activity,,,,47,6
Net Cash Flow,,,,2,1
