,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,60.9,60.9,60.9,61.15,61.25,61.96,62.04,62.04
FIIs,0.0,0.0,0.12,0.0,0.0,0.75,0.57,0.57
DIIs,4.56,4.61,4.47,3.91,3.81,3.18,2.8,1.9
Public,34.54,34.49,34.51,34.94,34.94,34.11,34.59,35.49
No. of Shareholders,8969.0,7815.0,8906.0,8595.0,12011.0,10645.0,9786.0,9907.0
