,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,74.83,77.8,74.98,74.98,74.98,74.98,74.98,74.98
Public,25.17,22.2,25.02,25.02,25.02,25.02,25.02,25.02
No. of Shareholders,21033.0,21022.0,20817.0,20776.0,20792.0,20859.0,20929.0,20997.0
