,2012-06-01,2013-06-01,2014-06-01,2015-06-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,1.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
Reserves,16.89,7.4,7.68,8.51,8.2,7.92,4.17,3.99,-4.99,-5.27,-9.94,-21.61,-17.23
Preference Capital,1.5,1.5,1.5,1.5,1.5,0.0,5.28,5.43,5.61,2.18,6.0,6.23,
Borrowings,0.0,0.0,0.0,0.0,0.0,1.52,0.0,0.0,0.17,0.0,0.0,0.0,2.74
Other Liabilities,32.54,118.98,42.42,38.43,36.43,35.85,43.36,43.31,39.25,38.39,42.34,42.88,36.32
Total Liabilities,50.43,137.38,61.1,57.94,55.63,56.29,58.53,58.3,45.43,44.12,43.4,32.27,32.83
Fixed Assets,0.0,0.01,0.0,0.0,0.0,40.59,42.91,42.91,43.07,42.91,42.9,29.64,29.12
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,40.78,41.33,52.29,51.75,49.27,8.68,8.68,8.68,0.01,0.01,0.0,0.0,0.0
Other Assets,9.65,96.04,8.81,6.19,6.36,7.02,6.94,6.71,2.35,1.2,0.5,2.63,3.71
Total Assets,50.43,137.38,61.1,57.94,55.63,56.29,58.53,58.3,45.43,44.12,43.4,32.27,32.83
