,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,8030.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,220.92
Inventory Days,,,,,-182.50,,,,0.00,,,
Days Payable,,,,,,,,,,,,
Cash Conversion Cycle,8030.00,0.00,0.00,0.00,-182.50,0.00,0.00,0.00,0.00,,0.00,220.92
Working Capital Days,8577.50,365.00,608.33,67.59,228.12,112.31,32.21,132.73,365.00,,511.00,768.42
ROCE %,0.00,1.67,0.00,15.69,-10.85,4.82,16.18,1.37,-7.02,-4.44,-0.75,7.30
