,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,54.41,54.41,54.41,54.41,54.41,54.41,54.41,73.06
Public,45.59,45.59,45.59,45.59,45.59,45.59,45.6,26.94
No. of Shareholders,1381.0,1384.0,1391.0,1390.0,1401.0,1413.0,1418.0,1401.0
