,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,51.98,52.23,52.23,53.55,54.12,54.88,54.88,54.89,54.89
DIIs,26.29,26.29,26.29,23.37,20.16,17.06,15.68,15.54,15.35
Government,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0
Public,21.73,21.48,21.48,23.06,25.72,28.05,29.43,29.58,29.76
No. of Shareholders,5467.0,5356.0,4377.0,4188.0,3765.0,3562.0,3383.0,3100.0,3145.0
