,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,2.94,0.85,0.17,0.2,1.36,0.22,0.21,0.95,0.2,0.2,0.23,0.98,0.22
Expenses,4.89,1.57,1.12,0.89,2.15,1.24,1.13,1.76,1.28,1.62,1.16,1.88,1.84
Operating Profit,-1.95,-0.72,-0.95,-0.69,-0.79,-1.02,-0.92,-0.81,-1.08,-1.42,-0.93,-0.9,-1.62
OPM %,-66.33,-84.71,-558.82,-345.0,-58.09,-463.64,-438.1,-85.26,-540.0,-710.0,-404.35,-91.84,-736.36
Other Income,1.32,1.21,1.5,1.43,1.49,1.41,1.79,1.46,1.48,1.52,1.64,5.89,1.72
Interest,0.06,0.04,0.04,0.03,0.03,0.02,0.02,0.01,0.01,0.0,0.0,0.0,0.0
Depreciation,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.04
Profit before tax,-0.72,0.42,0.48,0.67,0.63,0.33,0.81,0.6,0.35,0.06,0.68,4.96,0.06
Tax %,27.78,38.1,-16.67,23.88,20.63,24.24,37.04,25.0,22.86,33.33,26.47,20.36,16.67
Net Profit,-0.52,0.26,0.55,0.51,0.5,0.25,0.52,0.45,0.27,0.04,0.5,3.95,0.05
EPS in Rs,-1.73,0.87,1.83,1.7,1.67,0.83,1.73,1.5,0.9,0.13,1.67,13.17,0.17
