,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,5.85,5.85,5.85,5.85,5.85,5.85,5.85,5.85,5.85,5.85,5.85,5.85,5.85
Reserves,1.2,1.23,1.21,1.21,1.21,1.19,1.18,1.18,-2.64,-3.92,-3.2,-7.42,-7.53
Borrowings,6.83,6.2,6.69,9.25,9.01,9.94,11.32,5.35,2.85,2.5,1.32,1.33,1.41
Other Liabilities,1.26,1.62,2.77,2.32,2.34,3.97,5.01,9.46,1.52,1.2,0.91,0.31,0.31
Total Liabilities,15.14,14.9,16.52,18.63,18.41,20.95,23.36,21.84,7.58,5.63,4.88,0.07,0.04
Fixed Assets,6.73,7.61,8.17,10.08,10.27,12.68,12.45,11.99,4.78,3.64,4.43,0.0,0.0
CWIP,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,7.84,7.09,8.15,8.35,7.94,8.27,10.91,9.85,2.8,1.99,0.45,0.07,0.04
Total Assets,15.14,14.9,16.52,18.63,18.41,20.95,23.36,21.84,7.58,5.63,4.88,0.07,0.04
