,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,176.71,224.02,214.27,203.88,225.99,257.97,242.26,218.15,211.63,231.31,217.14,222.75,213.86
Expenses,135.55,146.11,164.57,151.58,166.44,172.3,193.7,170.89,185.09,195.27,195.72,209.32,202.03
Operating Profit,41.16,77.91,49.7,52.3,59.55,85.67,48.56,47.26,26.54,36.04,21.42,13.43,11.83
OPM %,23.29,34.78,23.2,25.65,26.35,33.21,20.04,21.66,12.54,15.58,9.86,6.03,5.53
Other Income,11.26,8.47,9.93,8.58,14.32,8.86,10.46,10.9,11.8,13.0,-1.98,9.65,9.27
Interest,0.55,0.49,0.77,0.52,0.5,0.98,0.64,0.81,0.97,0.72,0.84,0.87,0.82
Depreciation,9.5,10.72,10.57,10.09,10.24,10.97,11.03,10.18,10.46,10.31,10.33,10.19,10.33
Profit before tax,42.37,75.17,48.29,50.27,63.13,82.58,47.35,47.17,26.91,38.01,8.27,12.02,9.95
Tax %,34.53,27.1,25.04,25.72,25.58,25.53,24.63,25.69,26.72,27.33,29.26,26.96,29.45
Net Profit,27.74,54.8,36.2,37.34,46.98,61.5,35.69,35.05,19.72,27.62,5.85,8.78,7.02
EPS in Rs,4.65,9.18,6.07,6.26,7.87,10.31,5.98,5.87,3.3,4.63,0.98,1.47,1.18
