,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,69.73,69.73,69.73,69.73,69.73,69.73,69.73,69.74,69.74,69.74,69.74,69.74
FIIs,0.0,0.0,0.08,0.05,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.04
DIIs,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.82,1.59
Public,30.26,30.26,30.18,30.22,30.24,30.24,30.24,30.23,30.23,29.65,29.43,28.64
No. of Shareholders,33110.0,31872.0,29287.0,26870.0,26017.0,26897.0,27290.0,27779.0,27692.0,26821.0,24722.0,24214.0
