,2015-12-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,78.99,78.99,78.99,78.99,78.99,78.99,78.99,78.99,75.0
DIIs,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68
Public,20.33,20.33,20.33,20.33,20.34,20.34,20.34,20.33,24.33
No. of Shareholders,4662.0,4662.0,4672.0,4666.0,4665.0,4665.0,4663.0,4664.0,5277.0
