,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0
FIIs,10.2,10.0,9.8,9.26,7.67,7.2,6.29,5.57
DIIs,9.66,9.06,8.8,7.84,3.73,4.74,5.48,6.83
Public,5.14,5.94,6.4,7.91,13.6,13.07,13.25,12.6
No. of Shareholders,93449.0,88284.0,85315.0,83367.0,81802.0,77987.0,74900.0,67992.0
