,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,45,45,45,45,83,83,83.0
Reserves,180,118,85,106,397,469,
Borrowings,87,130,228,424,752,1351,
Other Liabilities,226,392,266,436,448,563,
Total Liabilities,538,684,624,1010,1680,2466,
Fixed Assets,46,42,49,62,92,139,
CWIP,1,0,0,2,0,5,
Investments,64,73,128,504,631,1146,
Other Assets,427,569,446,443,956,1175,
Total Assets,538,684,624,1010,1680,2466,
