,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-0.38,0.05,0.84,-0.28,-3.75,4.55
Cash from Investing Activity,0.32,-0.05,-0.07,-0.09,-0.44,-5.86
Cash from Financing Activity,0.06,-0.03,-0.03,-0.01,3.97,2.26
Net Cash Flow,0.0,-0.04,0.74,-0.37,-0.22,0.95
