,2021-10-01,2022-03-01,2022-09-01,2023-03-01,2023-09-01
Promoters,69.87,69.87,69.87,69.87,69.89
Public,30.14,30.14,30.13,30.13,30.11
No. of Shareholders,274.0,176.0,186.0,309.0,958.0
