,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,115.62,68.73,1.73,27.18,135.07,86.24
Inventory Days,4.23,4.44,1.33,6.62,14.33,6.75
Days Payable,132.47,110.46,77.42,140.0,172.32,126.05
Cash Conversion Cycle,-12.63,-37.29,-74.36,-106.2,-22.92,-33.06
Working Capital Days,7.64,16.96,18.93,36.35,50.79,36.63
ROCE %,,129.41,88.59,55.62,27.99,35.76
