,2022-03-01,2023-03-01
Cash from Operating Activity,0.8200000000000001,3.44
Cash from Investing Activity,-0.9,-2.16
Cash from Financing Activity,0.33,-0.7000000000000001
Net Cash Flow,0.26,0.58
