,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,35.33,42.31,35.51,30.37,33.33,43.77,52.37,44.92,47.33,56.39,56.55,58.04,48.73
Expenses,32.47,39.36,34.3,29.78,33.1,42.07,47.55,40.45,41.62,46.11,43.59,45.64,41.15
Operating Profit,2.86,2.95,1.21,0.59,0.23,1.7,4.82,4.47,5.71,10.28,12.96,12.4,7.58
OPM %,8.1,6.97,3.41,1.94,0.69,3.88,9.2,9.95,12.06,18.23,22.92,21.36,15.56
Other Income,0.86,1.33,1.21,1.09,1.1,0.93,0.68,0.53,0.53,1.19,0.9,2.14,1.91
Interest,0.08,0.02,0.03,0.02,0.02,0.02,0.14,0.05,0.07,0.26,0.27,0.12,0.2
Depreciation,0.94,0.92,0.93,0.86,0.86,0.95,0.92,0.92,0.93,1.03,0.97,1.17,1.19
Profit before tax,2.7,3.34,1.46,0.8,0.45,1.66,4.44,4.03,5.24,10.18,12.62,13.25,8.1
Tax %,23.33,26.65,14.38,5.0,-22.22,35.54,27.25,28.54,22.71,24.66,26.23,24.3,31.85
Net Profit,2.07,2.45,1.26,0.76,0.54,1.07,3.23,2.88,4.04,7.67,9.31,10.04,5.52
EPS in Rs,2.92,3.45,1.78,1.07,0.76,1.51,4.55,4.06,5.7,10.81,13.13,14.16,7.78
