,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-3.6,-13.15,8.0,21.07,23.37
Cash from Investing Activity,2.34,-3.2,7.87,-5.18,-5.0
Cash from Financing Activity,1.45,15.65,-13.2,-18.9,-18.55
Net Cash Flow,0.2,-0.71,2.67,-3.01,-0.18
