,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,0,-5,-15,6,2,-70
Cash from Investing Activity,-1,-4,0,0,-42,-25
Cash from Financing Activity,1,9,15,-5,44,103
Net Cash Flow,0,0,0,1,4,7
