,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0,0,0,0,18,24,24.0
Reserves,1,9,10,13,27,103,122.0
Preference Capital,0,0,0,0,0,0,
Borrowings,1,3,19,16,47,86,114.0
Other Liabilities,4,0,30,17,30,34,59.0
Total Liabilities,6,12,59,46,123,248,320.0
Fixed Assets,1,1,1,1,51,78,78.0
CWIP,0,0,0,0,0,0,4.0
Investments,1,5,5,5,4,4,5.0
Other Assets,4,6,53,40,68,166,234.0
Total Assets,6,12,59,46,123,248,320.0
