,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,12.0,43,13,12,11,30
Inventory Days,29.0,0,42,42,31,47
Days Payable,44.0,,37,27,16,9
Cash Conversion Cycle,-2.0,43,18,27,26,67
Working Capital Days,0.0,57,25,26,25,71
ROCE %,,6,15,20,18,10
