,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0.03,0.31,0.95,0.95,1.17,8.42,11.46,11.46,11.46,11.46,11.46,11.46,11.46
Reserves,2.36,2.39,2.8200000000000003,3.67,5.85,1.91,20.99,18.7,19.1,24.98,24.1,24.59,24.95
Borrowings,0.1,1.08,2.84,3.72,3.88,8.09,6.1,4.44,6.85,8.62,26.51,23.7,33.11
Other Liabilities,1.19,2.48,1.54,2.3,5.52,4.48,8.99,3.02,5.03,6.14,2.26,2.21,2.84
Total Liabilities,3.68,6.26,8.15,10.64,16.42,22.9,47.54,37.62,42.44,51.2,64.33,61.96,72.36
Fixed Assets,0.23,1.16,2.28,3.01,1.86,6.01,13.11,8.76,7.33,14.1,22.28,20.93,20.5
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96,0.99,1.41,0.45,0.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,2.1,2.1,2.1,1.01,12.45
Other Assets,3.45,5.1,5.87,7.63,14.56,16.89,34.43,28.85,31.05,34.01,38.54,39.57,39.41
Total Assets,3.68,6.26,8.15,10.64,16.42,22.9,47.54,37.62,42.44,51.2,64.33,61.96,72.36
