,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,55.3,55.3,55.3,55.31,55.31,55.31,55.31
Public,44.7,44.7,44.7,44.69,44.69,44.69,44.69
No. of Shareholders,194.0,153.0,171.0,1415.0,4104.0,4361.0,4381.0
