,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,65.1,53.76,53.76,53.76,53.76,53.76,53.76
FIIs,0.01,0.0,0.0,0.0,0.0,0.0,0.0
DIIs,3.16,1.47,1.33,0.79,0.0,0.0,0.0
Public,31.74,44.77,44.91,45.45,46.24,46.24,46.24
No. of Shareholders,14356.0,12372.0,12287.0,17044.0,21907.0,21825.0,23599.0
