,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,242.0,100,85,1124,12,247,90,144,236,233,66
Inventory Days,,,,,,,,,,,
Days Payable,,,,,,,,,,,
Cash Conversion Cycle,242.0,100,85,1124,12,247,90,144,236,233,66
Working Capital Days,-1385.0,-1244,-1877,5451,33,-274,-47,10,188,26,-217
ROCE %,,-0,6,0,-3,5,7,7,1,-4,-2
