,2011-03-01,2012-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,,,,3.07,2.21,-0.95,-1.12,0.97,3.08,4.73
Cash from Investing Activity,,,,-0.92,-0.67,-4.8100000000000005,-2.07,-2.22,-1.23,-2.39
Cash from Financing Activity,,,,-2.12,3.93,2.71,3.48,0.52,-2.1,-2.36
Net Cash Flow,,,,0.03,5.47,-3.04,0.28,-0.73,-0.25,-0.02
