,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,8,8,8,8,15,16,16,16,16,16,16,16,16.0
Reserves,0,2,3,11,136,203,206,138,138,114,104,58,59.0
Preference Capital,0,0,3,3,0,0,0,0,0,0,0,0,
Borrowings,6,19,52,79,68,309,533,483,285,279,208,96,46.0
Other Liabilities,1,1,6,26,23,32,46,19,19,18,26,17,21.0
Total Liabilities,15,30,70,124,242,561,802,656,458,427,354,188,143.0
Fixed Assets,1,0,1,1,1,1,2,4,4,2,2,1,1.0
CWIP,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Investments,0,0,0,0,0,19,50,50,88,91,43,0,1.0
Other Assets,15,29,69,123,240,540,750,602,366,334,309,186,141.0
Total Assets,15,30,70,124,242,561,802,656,458,427,354,188,143.0
