,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,6.07,8.02,8.02,8.02,8.02,8.02,8.02,8.02,8.02,8.02,8.02,8.02,8.02
Reserves,-9.12,-6.72,-6.78,-7.47,-7.75,-8.06,-8.4,-7.84,-8.07,-8.34,-8.55,-8.76,-8.86
Borrowings,5.01,0.04,0.02,0.23,0.45,0.62,0.81,0.0,0.18,0.33,0.46,0.68,0.8200000000000001
Other Liabilities,0.05,0.09,0.03,0.06,0.05,0.08,0.15,0.06,0.06,0.1,0.18,0.18,0.17
Total Liabilities,2.01,1.43,1.29,0.84,0.77,0.66,0.58,0.24,0.19,0.11,0.11,0.12,0.15
Fixed Assets,1.4,1.09,1.02,0.81,0.73,0.65,0.5700000000000001,0.22,0.18,0.09,0.09,0.09,0.09
CWIP,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.03,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,0.44,0.29,0.27,0.03,0.04,0.01,0.01,0.02,0.01,0.02,0.02,0.03,0.06
Total Assets,2.01,1.43,1.29,0.84,0.77,0.66,0.58,0.24,0.19,0.11,0.11,0.12,0.15
