,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,0.0,0.00,41.6,65.65,38.62,49.50,103.08,36.20,100.64,180.44
Inventory Days,,,1237.64,500.4,0.00,,,,,
Days Payable,,,192.99,185.44,,,,,,
Cash Conversion Cycle,0.0,0.00,1086.25,380.61,38.62,49.50,103.08,36.20,100.64,180.44
Working Capital Days,-8.49,325.74,156.43,77.7,44.91,252.13,273.15,252.32,299.04,473.64
ROCE %,,14.21,12.1,19.05,38.18,35.63,33.99,23.93,19.20,8.70
