,2019-05-01,2019-09-01,2019-12-01,2020-03-01,2020-09-01,2021-03-01,2021-09-01,2022-03-01,2022-09-01,2023-03-01,2023-09-01
Promoters,72.89,72.89,72.89,72.89,73.25,73.32,73.32,73.32,73.32,71.77,71.77
Public,27.11,27.11,27.11,27.11,26.75,26.68,26.68,26.68,26.67,28.23,28.22
No. of Shareholders,133.0,100.0,100.0,102.0,107.0,115.0,118.0,156.0,191.0,290.0,504.0
