,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-11-01
Promoters,72.67,72.67,72.67,63.59,63.59,57.95
Public,27.33,27.33,27.34,36.42,36.41,42.04
No. of Shareholders,172.0,168.0,163.0,209.0,210.0,213.0
